datetime,arithmetic_mean,aqi,first_max_value,first_max_hour,county_code,state_code,parameter_code,parameter,sample_duration_code,sample_duration,pollutant_standard,units_of_measure
2014-02-28,0.009524166666666667,,0.009524166666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-03-12,0.007584583333333333,,0.007584583333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-03-24,0.0068783333333333335,,0.0068783333333333335,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-04-05,0.02153875,,0.02153875,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-04-17,0.005965833333333333,,0.005965833333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-04-29,0.005792916666666666,,0.005792916666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-05-11,0.006386666666666666,,0.006386666666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-05-23,0.0049900000000000005,,0.0049900000000000005,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-06-04,0.00548,,0.00548,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-06-16,0.005506666666666667,,0.005506666666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-06-17,0.005543333333333333,,0.005543333333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-06-28,0.006796666666666666,,0.006796666666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-07-10,0.006226666666666666,,0.006226666666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-07-16,0.005993333333333333,,0.005993333333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-07-22,0.0056433333333333335,,0.0056433333333333335,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-08-03,0.005271333333333334,,0.005271333333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-08-15,0.006266,,0.006266,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-08-27,0.010727333333333332,,0.010727333333333332,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-09-08,0.008255333333333332,,0.008255333333333332,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-09-20,0.00605,,0.00605,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-09-26,0.0075066666666666676,,0.0075066666666666676,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-10-02,0.013072499999999999,,0.013072499999999999,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-10-08,0.01510125,,0.01510125,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-10-14,0.010255,,0.010255,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-10-16,0.0070425,,0.0070425,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-10-20,0.0073925,,0.0073925,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-10-26,0.0075899999999999995,,0.0075899999999999995,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-11-01,0.006755000000000001,,0.006755000000000001,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-11-04,0.0103575,,0.0103575,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-11-07,0.0136,,0.0136,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-11-13,0.017632500000000002,,0.017632500000000002,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-11-19,0.0227275,,0.0227275,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-11-25,0.025134166666666666,,0.025134166666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-12-01,0.025478333333333332,,0.025478333333333332,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-12-02,0.0171475,,0.0171475,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-12-13,0.00686625,,0.00686625,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-12-14,0.005135,,0.005135,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2014-12-25,0.004272499999999999,,0.004272499999999999,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-01-06,0.01129,,0.01129,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-01-18,0.0164575,,0.0164575,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-01-24,0.0092,,0.0092,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-01-30,0.009689166666666665,,0.009689166666666665,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-02-05,0.010694583333333334,,0.010694583333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-02-11,0.0092,,0.0092,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-02-23,0.0046275000000000005,,0.0046275000000000005,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-03-07,0.018575,,0.018575,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-03-19,0.0076749999999999995,,0.0076749999999999995,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-03-31,0.007035,,0.007035,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-04-12,0.020995,,0.020995,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-04-18,0.014467500000000001,,0.014467500000000001,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-04-24,0.008365000000000001,,0.008365000000000001,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-05-06,0.0045575,,0.0045575,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-05-18,0.0051825,,0.0051825,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-05-30,0.005175625,,0.005175625,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-06-11,0.00431875,,0.00431875,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-06-23,0.006961874999999999,,0.006961874999999999,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-07-05,0.00418,,0.00418,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-07-11,0.0044625,,0.0044625,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-07-17,0.00492,,0.00492,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-07-29,0.0047799999999999995,,0.0047799999999999995,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-08-10,0.0053675,,0.0053675,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-08-22,0.005195,,0.005195,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-09-03,0.0058175,,0.0058175,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-09-15,0.0072475,,0.0072475,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-09-27,0.006624999999999999,,0.006624999999999999,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-10-03,0.01016375,,0.01016375,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-10-09,0.012606666666666665,,0.012606666666666665,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-10-21,0.014948333333333333,,0.014948333333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-11-02,0.0194675,,0.0194675,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-11-14,0.01812,,0.01812,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-11-17,0.02359875,,0.02359875,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-11-26,0.021227499999999996,,0.021227499999999996,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-12-08,0.016535,,0.016535,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-12-10,0.010255,,0.010255,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2015-12-20,0.00459,,0.00459,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-01-01,0.035812,,0.035812,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-01-13,0.019614,,0.019614,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-01-25,0.024906,,0.024906,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-02-06,0.007638000000000001,,0.007638000000000001,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-02-18,0.013172,,0.013172,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-03-01,0.035638,,0.035638,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-03-13,0.004206,,0.004206,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-03-25,0.024334,,0.024334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-04-06,0.025119999999999996,,0.025119999999999996,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-04-18,0.015409999999999998,,0.015409999999999998,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-04-30,0.00525,,0.00525,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-05-12,0.00455,,0.00455,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-05-24,0.00482,,0.00482,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-06-05,0.004098,,0.004098,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-06-17,0.013156000000000001,,0.013156000000000001,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-06-29,0.0072039999999999995,,0.0072039999999999995,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-07-11,0.011294,,0.011294,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-07-23,0.010785833333333333,,0.010785833333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-08-04,0.0056433333333333335,,0.0056433333333333335,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-08-16,0.008264583333333332,,0.008264583333333332,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-08-18,0.00705,,0.00705,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-08-22,0.005785416666666667,,0.005785416666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-08-28,0.004754166666666666,,0.004754166666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-09-09,0.005850416666666667,,0.005850416666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-09-21,0.0178025,,0.0178025,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-10-03,0.010259583333333334,,0.010259583333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-10-12,0.008593749999999999,,0.008593749999999999,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-10-15,0.006855,,0.006855,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-10-27,0.039815,,0.039815,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-11-08,0.023136666666666666,,0.023136666666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-11-20,0.04400333333333334,,0.04400333333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-12-02,0.016375833333333336,,0.016375833333333336,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-12-14,0.033745,,0.033745,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2016-12-26,0.011934166666666668,,0.011934166666666668,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-01-01,0.01353,,0.01353,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-01-07,0.024009166666666668,,0.024009166666666668,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-01-13,0.01582916666666667,,0.01582916666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-01-19,0.01683138888888889,,0.01683138888888889,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-01-31,0.035775277777777774,,0.035775277777777774,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-02-01,0.03555805555555556,,0.03555805555555556,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-02-06,0.017101944444444444,,0.017101944444444444,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-02-12,0.007505833333333333,,0.007505833333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-02-18,0.006826666666666666,,0.006826666666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-02-24,0.008781666666666669,,0.008781666666666669,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-03-02,0.009141666666666668,,0.009141666666666668,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-03-08,0.021581666666666666,,0.021581666666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-03-14,0.011795000000000002,,0.011795000000000002,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-03-20,0.009763333333333334,,0.009763333333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-03-26,0.005255,,0.005255,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-04-01,0.014282499999999998,,0.014282499999999998,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-05-07,0.013847619047619048,,0.013847619047619048,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-05-19,0.01384607142857143,,0.01384607142857143,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-05-31,0.01444452380952381,,0.01444452380952381,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-06-12,0.014076309523809524,,0.014076309523809524,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-06-24,0.013058095238095238,,0.013058095238095238,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-07-06,0.01295654761904762,,0.01295654761904762,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-07-18,0.012408333333333334,,0.012408333333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-07-24,0.012366785714285714,,0.012366785714285714,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-07-30,0.012045238095238095,,0.012045238095238095,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-08-05,0.01194202380952381,,0.01194202380952381,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-08-11,0.011577142857142857,,0.011577142857142857,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-08-17,0.011575595238095239,,0.011575595238095239,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-08-23,0.011637380952380955,,0.011637380952380955,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-08-29,0.011352500000000001,,0.011352500000000001,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-09-04,0.010627619047619047,,0.010627619047619047,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-09-06,0.010391071428571428,,0.010391071428571428,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-09-10,0.010246190476190476,,0.010246190476190476,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-09-16,0.00997297619047619,,0.00997297619047619,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-09-22,0.009809761904761904,,0.009809761904761904,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-09-28,0.009734880952380951,,0.009734880952380951,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-10-04,0.009541666666666667,,0.009541666666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-10-10,0.006705,,0.006705,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-10-16,0.01243083333333333,,0.01243083333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-10-17,0.012025833333333333,,0.012025833333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-10-22,0.0092875,,0.0092875,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-10-28,0.022365,,0.022365,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-11-03,0.008240833333333334,,0.008240833333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-11-09,0.009963333333333333,,0.009963333333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-11-15,0.0155575,,0.0155575,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-11-21,0.011488333333333331,,0.011488333333333331,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-11-27,0.013870833333333332,,0.013870833333333332,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-12-03,0.0137425,,0.0137425,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-12-09,0.00593,,0.00593,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-12-15,0.011499166666666666,,0.011499166666666666,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-12-21,0.022863333333333333,,0.022863333333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2017-12-27,0.015253333333333334,,0.015253333333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2018-01-02,0.023841666666666664,,0.023841666666666664,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2018-01-08,0.02587666666666667,,0.02587666666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2018-01-14,0.0072675000000000005,,0.0072675000000000005,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2018-01-20,0.008183333333333334,,0.008183333333333334,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2018-01-26,0.02049166666666667,,0.02049166666666667,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
2018-02-01,0.017385833333333333,,0.017385833333333333,0.0,073,06,12128,Lead (TSP) STP,7,24 HOUR,Lead Quarterly 1978,Micrograms/cubic meter (25 C)
